"","shp_iucn_sid","iucn_sid","sciname","presence","subpop","dbf_file","max_depth","comp_assessed"
"141",133652,133652,"Leptastrea transversa",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"142",133654,133654,"Favites chinensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"143",133569,133569,"Favia favus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"144",133593,133593,"Favia stelligera",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"145",133258,133258,"Plerogyra sinuosa",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"146",133440,133440,"Platygyra pini",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"147",133510,133510,"Favia lizardensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"148",132922,132922,"Montastrea curta",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"149",133161,133161,"Platygyra contorta",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"150",133414,133414,"Goniastrea pectinata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"151",133201,133201,"Fungia scutaria",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"152",133209,133209,"Favites pentagona",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"153",133278,133278,"Leptastrea pruinosa",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"154",133055,133055,"Favites halicora",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"155",133068,133068,"Platygyra sinensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"156",133090,133090,"Leptastrea purpurea",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"157",132979,132979,"Favites complanata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"158",132936,132936,"Favia pallida",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"159",132997,132997,"Montastrea valenciennesi",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"160",133003,133003,"Leptastrea bewickensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"161",133290,133290,"Favites abdita",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"162",133468,133468,"Platygyra daedalea",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"163",133493,133493,"Platygyra ryukyuensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"164",133616,133616,"Favia matthaii",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"165",133571,133571,"Platygyra carnosus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/CORALS_PART_2.dbf","< 200 m",TRUE
"166",188366,188366,"Chromis caudalis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/DAMSELFISH.dbf","< 200 m",FALSE
"167",188609,188609,"Abudefduf vaigiensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/DAMSELFISH.dbf","< 200 m",FALSE
"168",188453,188453,"Abudefduf septemfasciatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/DAMSELFISH.dbf","< 200 m",FALSE
"169",188467,188467,"Abudefduf sordidus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/DAMSELFISH.dbf","< 200 m",FALSE
"170",18257780,18257780,"Fistularia commersonii",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gasterosteiformes.dbf","< 200 m",FALSE
"171",16781113,16781113,"Fistularia petimba",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/gasterosteiformes.dbf","< 200 m",FALSE
"172",132732,132732,"Cephalopholis miniata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"173",64412,64412,"Plectropomus laevis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"174",132746,132746,"Epinephelus melanostigma",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"175",132747,132747,"Epinephelus spilotoceps",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"176",44673,44673,"Epinephelus fuscoguttatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"177",132758,132758,"Epinephelus tauvina",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"178",132731,132731,"Epinephelus socialis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"179",61339,61339,"Epinephelus polyphekadion",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","200 m +",TRUE
"180",132737,132737,"Cephalopholis leopardus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"181",132738,132738,"Variola louti",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"182",132741,132741,"Cephalopholis sexmaculata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"183",132757,132757,"Cephalopholis sonnerati",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"184",132766,132766,"Epinephelus macrospilos",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"185",132794,132794,"Epinephelus retouti",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","200 m +",TRUE
"186",132800,132800,"Gracila albomarginata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"187",132817,132817,"Epinephelus fasciatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"188",132829,132829,"Epinephelus howlandi",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"189",132778,132778,"Epinephelus hexagonatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"190",132781,132781,"Cephalopholis argus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"191",132788,132788,"Epinephelus merra",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"192",132783,132783,"Cephalopholis urodeta",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/GROUPERS.dbf","< 200 m",TRUE
"193",196018,196018,"Eptatretus carlhubbsi",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/HAGFISH.dbf","deep oceanic",TRUE
"194",170063,170063,"Arctides regalis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/LOBSTERS.dbf","< 200 m",TRUE
"195",185023,185023,"Stereomastis surda",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/LOBSTERS.dbf","unknown",TRUE
"196",8551,8551,"Feresa attenuata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"197",23211,23211,"Ziphius cavirostris",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"198",20731,20731,"Stenella coeruleoalba",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"199",2477,2477,"Balaenoptera musculus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"200",2476,2476,"Balaenoptera edeni",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"201",15421,15421,"Orcinus orca",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"202",13006,13006,"Megaptera novaeangliae",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"203",16564,16564,"Peponocephala electra",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"204",22563,22563,"Tursiops truncatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"205",41755,41755,"Physeter macrocephalus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"206",13244,13244,"Mesoplodon densirostris",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"207",11140,11140,"Lagenodelphis hosei",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"208",11047,11047,"Kogia breviceps",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"209",11048,11048,"Kogia sima",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"210",2474,2474,"Balaenoptera acutorostrata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"211",9461,9461,"Grampus griseus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"212",20729,20729,"Stenella attenuata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"213",20733,20733,"Stenella longirostris",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"214",9249,9249,"Globicephala macrorhynchus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"215",18596,18596,"Pseudorca crassidens",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"216",2475,2475,"Balaenoptera borealis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"217",20738,20738,"Steno bredanensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"218",40635,40635,"Indopacetus pacificus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"219",13246,13246,"Mesoplodon ginkgodens",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/MARINE_MAMMALS.dbf","200 m +",TRUE
"220",190193,190193,"Sphoeroides pachygaster",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/PUFFERFISH.dbf","200 m +",TRUE
"221",166947,166947,"Lagocephalus sceleratus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/PUFFERFISH.dbf","200 m +",TRUE
"222",190464,190464,"Lagocephalus lagocephalus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/PUFFERFISH.dbf","200 m +",TRUE
"223",193656,193656,"Canthigaster bennetti",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/PUFFERFISH.dbf","< 200 m",TRUE
"224",193662,193662,"Arothron meleagris",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/PUFFERFISH.dbf","< 200 m",TRUE
"225",193675,193675,"Canthigaster amboinensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/PUFFERFISH.dbf","< 200 m",TRUE
"226",193766,193766,"Canthigaster janthinoptera",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/PUFFERFISH.dbf","< 200 m",TRUE
"227",193699,193699,"Arothron hispidus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/PUFFERFISH.dbf","< 200 m",TRUE
"228",193775,193775,"Canthigaster solandri",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/PUFFERFISH.dbf","< 200 m",TRUE
"229",193804,193804,"Arothron nigropunctatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/PUFFERFISH.dbf","< 200 m",TRUE
"230",176738,176738,"Hydrophis platurus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/REPTILES.dbf","200 m +",TRUE
"231",3897,3897,"Caretta caretta",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/REPTILES.dbf","200 m +",TRUE
"232",8005,8005,"Eretmochelys imbricata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/REPTILES.dbf","200 m +",TRUE
"233",4615,4615,"Chelonia mydas",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/REPTILES.dbf","200 m +",TRUE
"234",180443,180443,"Holothuria rigida",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"235",180437,180437,"Holothuria arenicola",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"236",180337,180337,"Actinopyga mauritiana",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","200 m +",TRUE
"237",180352,180352,"Bohadschia vitiensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"238",180525,180525,"Holothuria pervicax",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"239",180367,180367,"Stichopus monotuberculatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"240",180375,180375,"Holothuria leucospilota",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"241",180440,180440,"Holothuria whitmaei",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"242",180235,180235,"Holothuria hilla",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"243",180236,180236,"Holothuria olivacea",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","unknown",TRUE
"244",180246,180246,"Holothuria difficilis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"245",180226,180226,"Holothuria erinaceaus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","unknown",TRUE
"246",180231,180231,"Holothuria verrucosa",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"247",180248,180248,"Pearsonothuria graeffei",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"248",180286,180286,"Holothuria pardalis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"249",180421,180421,"Holothuria atra",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"250",180446,180446,"Holothuria stocki",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","unknown",TRUE
"251",180483,180483,"Holothuria flavomaculata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"252",180488,180488,"Stichopus horrens",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"253",180494,180494,"Holothuria fuscocinerea",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"254",180500,180500,"Holothuria discrepans",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"255",180512,180512,"Holothuria impatiens",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"256",180479,180479,"Labidodemas semperianum",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"257",180534,180534,"Holothuria inhabilis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"258",200715,200715,"Holothuria fuscogilva",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SEACUCUMBERS.dbf","< 200 m",TRUE
"259",155120,155120,"Naso vlamingii",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"260",177969,177969,"Acanthurus nigricans",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"261",178014,178014,"Ctenochaetus hawaiiensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"262",177970,177970,"Naso unicornis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"263",177971,177971,"Acanthurus blochii",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"264",177972,177972,"Paracanthurus hepatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"265",177981,177981,"Acanthurus dussumieri",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"266",178019,178019,"Acanthurus nigrofuscus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"267",177960,177960,"Acanthurus achilles",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"268",177964,177964,"Ctenochaetus marginatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"269",177965,177965,"Acanthurus triostegus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"270",177989,177989,"Acanthurus xanthopterus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"271",178017,178017,"Acanthurus nigricauda",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"272",178018,178018,"Ctenochaetus flavicauda",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"273",178022,178022,"Acanthurus pyroferus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"274",177967,177967,"Acanthurus mata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"275",177950,177950,"Naso lituratus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"276",177957,177957,"Acanthurus maculiceps",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"277",177958,177958,"Ctenochaetus cyanocheilus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
