"","shp_iucn_sid","iucn_sid","sciname","presence","subpop","dbf_file","max_depth","comp_assessed"
"278",177990,177990,"Naso brevirostris",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"279",177991,177991,"Acanthurus olivaceus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"280",177993,177993,"Acanthurus lineatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"281",177994,177994,"Acanthurus leucocheilus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"282",177995,177995,"Acanthurus guttatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"283",178001,178001,"Zebrasoma rostratum",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"284",178002,178002,"Naso hexacanthus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"285",178005,178005,"Zebrasoma scopas",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"286",178008,178008,"Acanthurus thompsoni",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"287",178010,178010,"Zebrasoma veliferum",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"288",178012,178012,"Ctenochaetus striatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/SURGEONFISH_TANGS_UNICORNFISH.dbf","< 200 m",TRUE
"289",21856,21856,"Thunnus alalunga",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"290",21857,21857,"Thunnus albacares",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"291",21859,21859,"Thunnus obesus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"292",170314,170314,"Makaira nigricans",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"293",170315,170315,"Tetrapturus angustirostris",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"294",23148,23148,"Xiphias gladius",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"295",170331,170331,"Acanthocybium solandri",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"296",170338,170338,"Istiophorus platypterus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"297",170309,170309,"Kajikia audax",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"298",170310,170310,"Katsuwonus pelamis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"299",170312,170312,"Istiompax indica",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/TUNAS_BILLFISHES.dbf","200 m +",TRUE
"300",154623,154623,"Cheilinus trilobatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"301",155314,155314,"Pseudocheilinus ocellatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"302",63571,63571,"Bolbometopon muricatum",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","unknown",TRUE
"303",154960,154960,"Scarus oviceps",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"304",187685,187685,"Thalassoma lutescens",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"305",187688,187688,"Pseudocoris heteroptera",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"306",187733,187733,"Thalassoma quinquevittatum",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"307",190688,190688,"Calotomus carolinus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"308",190749,190749,"Scarus pyrrostethus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"309",190727,190727,"Chlorurus spilurus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"310",190728,190728,"Chlorurus microrhinos",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"311",190731,190731,"Scarus rubroviolaceus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"312",190736,190736,"Scarus psittacus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"313",190745,190745,"Hipposcarus longiceps",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"314",187497,187497,"Labropsis xanthonota",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","unknown",TRUE
"315",187692,187692,"Macropharyngodon meleagris",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"316",187699,187699,"Halichoeres claudia",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"317",187744,187744,"Bodianus loxozonus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"318",190740,190740,"Scarus niger",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"319",187575,187575,"Labroides pectoralis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"320",187424,187424,"Stethojulis bandanensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"321",190694,190694,"Scarus globiceps",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"322",190713,190713,"Scarus spinus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"323",187474,187474,"Halichoeres trimaculatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"324",187477,187477,"Pseudocheilinus hexataenia",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"325",187490,187490,"Thalassoma amblycephalum",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"326",190755,190755,"Scarus frenatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"327",190762,190762,"Chlorurus frontalis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"328",187658,187658,"Pseudocheilinus evanidus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"329",187649,187649,"Cheilinus oxycephalus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"330",187722,187722,"Epibulus insidiator",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"331",187723,187723,"Anampses meleagrides",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"332",187527,187527,"Hologymnosus doliatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"333",187536,187536,"Gomphosus varius",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"334",187396,187396,"Labroides dimidiatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"335",187441,187441,"Novaculichthys taeniourus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"336",187443,187443,"Halichoeres margaritaceus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"337",187461,187461,"Cirrhilabrus exquisitus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"338",187373,187373,"Hemigymnus fasciatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"339",187381,187381,"Thalassoma lunare",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"340",187436,187436,"Coris gaimard",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","unknown",TRUE
"341",187516,187516,"Bodianus axillaris",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","unknown",TRUE
"342",187559,187559,"Thalassoma hardwicke",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"343",187564,187564,"Halichoeres melasmapomus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"344",187571,187571,"Bodianus prognathus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","unknown",TRUE
"345",187621,187621,"Pseudocheilinus octotaenia",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"346",187626,187626,"Pseudojuloides cerasinus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"347",187631,187631,"Labrichthys unilineatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"348",187673,187673,"Halichoeres hortulanus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","unknown",TRUE
"349",187674,187674,"Oxycheilinus unifasciatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","unknown",TRUE
"350",187681,187681,"Cymolutes praetextatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"351",187705,187705,"Iniistius pavo",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"352",187707,187707,"Thalassoma trilobatum",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"353",187713,187713,"Pseudodax moluccanus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"354",187715,187715,"Bodianus anthioides",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"355",187716,187716,"Anampses caeruleopunctatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"356",187746,187746,"Thalassoma purpureum",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"357",187755,187755,"Labroides rubrolabiatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","unknown",TRUE
"358",187767,187767,"Labroides bicolor",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","unknown",TRUE
"359",187792,187792,"Coris centralis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"360",187784,187784,"Anampses twistii",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"361",187786,187786,"Halichoeres pallidus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","unknown",TRUE
"362",187802,187802,"Coris aygula",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"363",190704,190704,"Scarus tricolor",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/iucn_spp/d2018-1/WRASSE.dbf","< 200 m",TRUE
"364",22694821,22694821,"Gygis alba",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"365",22735803,22735803,"Hydrobates castro",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"366",22698511,22698511,"Hydrobates leucorhous",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"367",22698436,22698436,"Oceanites oceanicus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"368",22698471,22698471,"Nesofregetta fuliginosa",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"369",22698436,22698436,"Oceanites oceanicus",3,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"370",22694722,22694722,"Onychoprion lunatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","< 200 m",TRUE
"371",22698027,22698027,"Pterodroma neglecta",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"372",22698001,22698001,"Pterodroma alba",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"373",22697957,22697957,"Pterodroma cervicalis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"374",22698012,22698012,"Pterodroma heraldica",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"375",22698027,22698027,"Pterodroma neglecta",3,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"376",22697997,22697997,"Pterodroma longirostris",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"377",22734070,22734070,"Puffinus bailloni",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"378",22698222,22698222,"Puffinus nativitatis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"379",22698240,22698240,"Puffinus newelli",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"380",22697975,22697975,"Pterodroma cookii",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"381",22697963,22697963,"Pterodroma inexpectata",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"382",22697954,22697954,"Pterodroma nigripennis",3,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"383",22697970,22697970,"Pterodroma leucoptera",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"384",22697954,22697954,"Pterodroma nigripennis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"385",22697984,22697984,"Pterodroma pycrofti",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"386",22698017,22698017,"Pterodroma sandwichensis",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"387",22698042,22698042,"Pterodroma solandri",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"388",22698039,22698039,"Pterodroma ultima",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"389",22736173,22736173,"Sula dactylatra",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"390",22736173,22736173,"Sula dactylatra",3,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"391",22736173,22736173,"Sula dactylatra",4,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"392",22696698,22696698,"Sula leucogaster",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"393",22696698,22696698,"Sula leucogaster",4,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"394",22696694,22696694,"Sula sula",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"395",22696698,22696698,"Sula leucogaster",3,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"396",22696694,22696694,"Sula sula",3,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"397",22698182,22698182,"Ardenna bulleri",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"398",22697987,22697987,"Pterodroma brevipes",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"399",22696641,22696641,"Phaethon rubricauda",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"400",22694794,22694794,"Anous stolidus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"401",22694799,22694799,"Anous minutus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"402",22697738,22697738,"Fregata ariel",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"403",22696645,22696645,"Phaethon lepturus",4,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"404",22696645,22696645,"Phaethon lepturus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"405",22694740,22694740,"Onychoprion fuscatus",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"406",22696645,22696645,"Phaethon lepturus",3,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"407",22698188,22698188,"Ardenna carneipes",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"408",22698175,22698175,"Ardenna pacifica",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"409",22698216,22698216,"Ardenna tenuirostris",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"410",22698132,22698132,"Bulweria bulwerii",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"411",22697733,22697733,"Fregata minor",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"412",22697733,22697733,"Fregata minor",4,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"413",22698209,22698209,"Ardenna grisea",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
"414",22698350,22698350,"Phoebastria nigripes",1,NA,"/home/shares/ohi/git-annex/globalprep/_raw_data/birdlife_intl/d2018/bli_marine_v2017.dbf","200 m +",TRUE
